bus_line,direction,stop_count,route_length_km,avg_inter_stop_distance_km,mean_distance_from_center_km,max_distance_from_center_km
039,direction_1,30,11.616061620042316,0.4005538489669763,11.071570659497818,13.276293466613653
999,direction_0,58,14.836076598570662,0.26028204558895907,8.318481592240888,9.810031344345381
028,direction_0,28,10.195228692541692,0.37760106268672927,9.569601547779113,10.713287733116893
028,direction_1,32,12.538246654878659,0.4044595695122148,9.425910963831678,10.698965248578569
787,direction_0,45,13.613748408279122,0.3094033729154347,9.6683700159583,12.272453000276563
226,direction_0,22,6.370163040195168,0.30334109715215085,6.323693488048067,9.018127112476247
226,direction_1,22,6.26196841065554,0.2981889719359781,6.4284151316546705,9.005646027523948
033,direction_0,21,6.105976861847566,0.3052988430923783,13.372393795223346,15.162021509880994
033,direction_1,18,5.422432253012891,0.31896660311840536,12.850014932674817,14.820545148346122
711,direction_0,49,14.711794797806924,0.30649572495431093,6.2404297009104965,7.007724212638129
088,direction_0,44,12.805854253213859,0.2978105640282293,8.262409085166546,11.856983958317828
088,direction_1,40,12.248812266808564,0.3140721094053478,8.656421098181571,12.081333898475142
030,direction_0,28,12.825482819085385,0.4750178821883476,19.13740282283833,22.55515685061214
030,direction_1,39,18.24702638664074,0.48018490491159843,20.519322157598463,23.926451251935344
081,direction_0,26,13.185083620640071,0.5274033448256028,15.665367185868535,16.657903321497262
088F,direction_0,48,14.274555540832589,0.30371394767728915,8.761364766105407,11.856983958317828
088F,direction_1,46,14.278141298813432,0.31729202886252067,8.932559589108136,12.081333898475142
777,direction_0,35,7.553907396544451,0.22217374695718978,9.109194857032074,10.742976688892282
777,direction_1,34,7.78725935054761,0.23597755607720036,9.050673831037363,10.746088657083778
024,direction_0,18,12.265292862442285,0.7214878154377815,21.98509679067926,22.69665920372671
036L,direction_0,27,9.472138654427878,0.3643130251703029,23.41597687171634,24.51590768300584
032,direction_0,30,6.631261574654999,0.22866419222948278,15.373758457162324,15.835762471464507
C1,direction_0,30,6.517961666460508,0.22475729884346576,13.27006846586854,13.864937623588606
907L,direction_0,63,14.812968319482778,0.23891884386262555,6.020623826570921,6.73753972044598
C19,direction_0,42,14.464035447300017,0.3527813523731711,22.318519640025112,24.762843737593457
C6,direction_0,77,29.27021856333692,0.38513445478074904,7.855950296220632,13.864937623588606
C6,direction_1,68,28.06134216128638,0.4188260024072595,7.234227422002275,13.690633367535078
042,direction_0,29,9.622395743882429,0.3436569908529438,17.625263108799167,20.59123861580495
042,direction_1,28,9.690083714078895,0.3588919894103295,17.693032324071428,20.623631162379336
533,direction_0,20,4.946127424663683,0.2603224960349307,10.709936442743777,10.970296823634008
533,direction_1,18,5.398884152656441,0.3175814207444965,10.363781069766842,10.970296823634008
235,direction_0,34,8.89843595468167,0.2696495743842931,6.320914787167451,9.271207837725399
235,direction_1,34,8.891880256657204,0.26945091686840006,6.315432650955623,9.285292494492912
663,direction_0,24,6.963710393233801,0.30277001709712176,7.455661574963146,9.384289566957356
663,direction_1,22,7.2246224180830625,0.3440296389563363,7.31682683899136,9.605557174301863
657,direction_0,19,4.644709815177844,0.25803943417654696,7.502283970854286,9.207565634723155
657,direction_1,20,4.641263114727974,0.24427700603831443,7.225967814876819,9.248845042361447
040,direction_0,35,12.60737076644706,0.37080502254256065,12.850806537287772,16.77101162182573
040,direction_1,33,12.29149142197308,0.3841091069366587,12.485957689309672,16.77101162182573
503,direction_0,14,5.520410073066053,0.4246469286973887,11.17944323979095,11.886279963917726
444,direction_0,22,5.7572694649197995,0.2741556888057047,9.469949003311477,10.447328461834623
444,direction_1,20,5.857591762679796,0.30829430329893664,9.475302196468935,10.378435320460273
441,direction_0,19,4.868339608339138,0.27046331157439657,5.589300782339132,6.5664279150862885
441,direction_1,20,5.065525558600319,0.2666066083473852,5.609571115090134,6.5664279150862885
041,direction_0,30,10.196241594582112,0.3515945377442108,11.870212645529897,14.671873817445865
041,direction_1,33,10.777480020758343,0.3367962506486982,12.184169370602438,15.140602484724997
445,direction_0,10,2.0425291711609823,0.22694768568455365,4.549336514406141,5.176031239526964
445,direction_1,10,2.1084072361891963,0.2342674706876885,4.576069951566209,5.199451782599286
502,direction_0,29,8.694614218823334,0.3105219363865476,11.251189230824686,12.25866665922328
502,direction_1,27,8.037552038431553,0.309136616862752,10.991935410994786,12.230433332838484
541,direction_0,26,8.530184736254697,0.34120738945018786,7.217504857267086,10.817829380864202
541,direction_1,26,8.881320800145835,0.3552528320058333,7.478084463954925,10.817829380864202
505,direction_0,28,12.78536310653069,0.47353196690854393,13.525934398907822,16.394702946657684
041F,direction_0,31,12.884937807079936,0.4294979269026644,12.611162436735533,16.77101162182573
041F,direction_1,32,13.017169603944245,0.4199086969014272,12.498216547275142,16.77101162182573
218,direction_0,43,16.18591159835194,0.38537884757980806,8.650222688405675,14.890708374059992
218,direction_1,42,16.197317740029234,0.3950565302446153,8.607824107549764,14.890708374059992
339,direction_0,32,7.080114567223433,0.22839079249107846,7.199924079703212,7.7999779782682905
660,direction_0,15,6.3091882189112525,0.45065630135080376,5.604888139993702,6.115517870601202
040F,direction_0,27,8.703389452846464,0.33474574818640246,11.59786236746286,14.409486492326929
040F,direction_1,28,8.844966646838145,0.3275913572903017,11.61291219529211,14.409486492326929
349,direction_0,43,9.197459241542326,0.2189871247986268,7.153148553326497,7.794847171164685
665,direction_0,53,11.831371856899146,0.22752638186344518,3.517191061965649,4.413262390593597
C8,direction_0,39,14.041372548290108,0.36950980390237126,8.774396034646308,15.281538581976116
C8,direction_1,44,14.764844122818692,0.3433684679725278,8.473742286379716,15.281538581976116
